Date, Open, High, Low, Close
09/29/14, 4465.84, 4515.24, 4464.44, 4505.85
09/26/14, 4476.48, 4515.75, 4475.48, 4512.19
09/25/14, 4540.82, 4546.93, 4466.64, 4466.75
09/24/14, 4514.92, 4557.27, 4500.13, 4555.22
09/23/14, 4511.32, 4536.03, 4508.42, 4508.69
09/22/14, 4568.45, 4568.87, 4513.12, 4527.69
09/19/14, 4606.13, 4610.57, 4563.44, 4579.79
09/18/14, 4575.74, 4593.98, 4572.62, 4593.43
09/17/14, 4553.96, 4582.40, 4539.36, 4562.19
09/16/14, 4502.11, 4558.23, 4499.87, 4552.76
09/15/14, 4567.45, 4567.47, 4506.73, 4518.90
09/12/14, 4588.77, 4590.08, 4555.68, 4567.60
09/11/14, 4567.64, 4591.81, 4559.75, 4591.81
09/10/14, 4554.15, 4587.10, 4544.84, 4586.52
09/09/14, 4588.83, 4599.03, 4544.44, 4552.29
09/08/14, 4579.06, 4600.40, 4570.23, 4592.29
09/05/14, 4560.63, 4583.00, 4542.74, 4582.90
09/04/14, 4581.52, 4603.15, 4553.31, 4562.29
09/03/14, 4610.14, 4610.14, 4565.38, 4572.57
09/02/14, 4592.42, 4598.64, 4576.81, 4598.19
08/29/14, 4571.76, 4580.27, 4553.78, 4580.27
08/28/14, 4552.55, 4565.96, 4546.62, 4557.69
08/27/14, 4574.35, 4575.82, 4561.84, 4569.62
08/26/14, 4563.81, 4575.59, 4556.78, 4570.64
08/25/14, 4563.72, 4571.14, 4547.78, 4557.35
08/22/14, 4534.87, 4547.24, 4521.77, 4538.55
08/21/14, 4526.72, 4534.00, 4513.81, 4532.10
08/20/14, 4517.75, 4533.01, 4515.73, 4526.48
08/19/14, 4514.26, 4528.91, 4513.92, 4527.51
08/18/14, 4490.53, 4509.16, 4486.43, 4508.31
08/15/14, 4479.64, 4482.47, 4427.13, 4464.93
08/14/14, 4438.13, 4453.00, 4433.94, 4453.00
08/13/14, 4407.86, 4434.31, 4403.64, 4434.13
08/12/14, 4394.69, 4407.08, 4371.84, 4389.25
08/11/14, 4387.38, 4415.78, 4384.15, 4401.33
08/08/14, 4340.88, 4373.11, 4327.87, 4370.90
08/07/14, 4373.24, 4379.70, 4321.89, 4334.97
08/06/14, 4326.28, 4378.99, 4325.04, 4355.05
08/05/14, 4364.59, 4383.02, 4333.58, 4352.84
08/04/14, 4365.62, 4395.38, 4343.03, 4383.89
08/01/14, 4363.39, 4385.05, 4324.02, 4352.64
07/31/14, 4421.29, 4430.80, 4367.15, 4369.77
07/30/14, 4468.44, 4476.06, 4444.51, 4462.90
07/29/14, 4456.07, 4470.97, 4441.03, 4442.70
07/28/14, 4451.12, 4455.39, 4413.91, 4444.91
07/25/14, 4448.06, 4457.95, 4430.43, 4449.56
07/24/14, 4481.61, 4485.50, 4465.93, 4472.11
07/23/14, 4468.16, 4480.73, 4457.94, 4473.70
07/22/14, 4444.94, 4464.13, 4443.35, 4456.02
07/21/14, 4421.20, 4432.41, 4404.50, 4424.70
07/18/14, 4379.94, 4434.43, 4378.22, 4432.15
07/17/14, 4411.52, 4425.38, 4352.23, 4363.45
07/16/14, 4446.17, 4448.87, 4419.71, 4425.97
07/15/14, 4444.91, 4451.93, 4389.70, 4416.39
07/14/14, 4441.39, 4451.60, 4432.95, 4440.42
07/11/14, 4401.05, 4417.16, 4389.29, 4415.49
07/10/14, 4352.03, 4415.85, 4351.04, 4396.20
07/09/14, 4403.03, 4421.93, 4388.01, 4419.03
07/08/14, 4442.87, 4443.56, 4372.04, 4391.46
07/07/14, 4477.74, 4478.02, 4447.60, 4451.53
07/03/14, 4472.89, 4485.93, 4463.85, 4485.93
07/02/14, 4457.86, 4466.92, 4450.88, 4457.73
07/01/14, 4424.71, 4471.59, 4424.43, 4458.65
06/30/14, 4398.37, 4417.47, 4396.59, 4408.18
06/27/14, 4371.80, 4398.85, 4371.60, 4397.93
06/26/14, 4379.44, 4379.81, 4347.45, 4379.05
06/25/14, 4341.82, 4383.55, 4339.41, 4379.76
06/24/14, 4367.90, 4399.87, 4342.90, 4350.36
06/23/14, 4368.95, 4371.81, 4358.68, 4368.68
06/20/14, 4365.37, 4368.80, 4354.03, 4368.04
06/19/14, 4370.14, 4372.18, 4339.61, 4359.33
06/18/14, 4341.18, 4365.10, 4320.54, 4362.84
06/17/14, 4316.01, 4346.12, 4311.15, 4337.23
06/16/14, 4303.93, 4326.90, 4296.26, 4321.11
06/13/14, 4315.31, 4317.67, 4288.41, 4310.65
06/12/14, 4323.11, 4328.35, 4284.53, 4297.63
06/11/14, 4322.92, 4338.21, 4315.49, 4331.93
06/10/14, 4329.20, 4338.87, 4319.93, 4338.00
06/09/14, 4324.35, 4346.74, 4320.28, 4336.24
06/06/14, 4312.76, 4322.51, 4305.74, 4321.40
06/05/14, 4259.12, 4299.50, 4241.68, 4296.23
06/04/14, 4222.21, 4256.19, 4216.23, 4251.64
06/03/14, 4222.04, 4240.35, 4215.81, 4234.08
06/02/14, 4247.96, 4247.96, 4207.61, 4237.20
05/30/14, 4251.49, 4252.08, 4221.95, 4242.62
05/29/14, 4238.04, 4247.94, 4228.96, 4247.95
05/28/14, 4234.96, 4238.18, 4216.89, 4225.07
05/27/14, 4206.44, 4237.07, 4204.72, 4237.07
05/23/14, 4159.78, 4186.58, 4148.31, 4185.81
05/22/14, 4136.09, 4164.85, 4131.47, 4154.34
05/21/14, 4105.96, 4133.61, 4103.60, 4131.54
05/20/14, 4121.11, 4124.86, 4080.61, 4096.89
05/19/14, 4080.33, 4128.47, 4075.70, 4125.82
05/16/14, 4070.35, 4091.16, 4044.27, 4090.59
05/15/14, 4096.53, 4098.25, 4035.96, 4069.29
05/14/14, 4122.08, 4132.33, 4093.83, 4100.63
05/13/14, 4144.90, 4155.13, 4128.01, 4130.17
05/12/14, 4092.84, 4146.53, 4092.09, 4143.86
05/09/14, 4043.44, 4071.87, 4025.24, 4071.87
05/08/14, 4053.28, 4109.19, 4039.91, 4051.50
05/07/14, 4085.49, 4091.03, 4021.05, 4067.67
05/06/14, 4128.22, 4132.46, 4080.76, 4080.76
05/05/14, 4099.25, 4138.34, 4086.35, 4138.06
05/02/14, 4138.63, 4145.06, 4115.89, 4123.90
05/01/14, 4121.25, 4149.56, 4105.61, 4127.45
04/30/14, 4085.19, 4116.14, 4070.63, 4114.56
04/29/14, 4089.51, 4111.45, 4070.24, 4103.54
04/28/14, 4091.81, 4111.59, 4014.17, 4074.40
04/25/14, 4125.16, 4126.98, 4068.10, 4075.56
04/24/14, 4174.61, 4177.16, 4107.52, 4148.34
04/23/14, 4160.90, 4161.44, 4125.41, 4126.97
04/22/14, 4132.06, 4170.72, 4131.60, 4161.46
04/21/14, 4105.36, 4121.55, 4081.91, 4121.55
04/17/14, 4080.30, 4110.46, 4064.70, 4095.52
04/16/14, 4066.82, 4086.28, 4038.81, 4086.23
04/15/14, 4032.63, 4054.80, 3946.03, 4034.16
04/14/14, 4038.06, 4050.79, 3986.50, 4022.69
04/11/14, 4015.07, 4067.22, 3991.64, 3999.73
04/10/14, 4181.21, 4182.61, 4042.76, 4054.11
04/09/14, 4129.63, 4185.19, 4121.17, 4183.90
04/08/14, 4085.18, 4120.24, 4066.11, 4112.99
04/07/14, 4110.92, 4133.68, 4052.14, 4079.75
04/04/14, 4263.94, 4267.06, 4118.72, 4127.73
04/03/14, 4282.18, 4284.68, 4216.57, 4237.74
04/02/14, 4281.61, 4286.09, 4258.85, 4276.46
04/01/14, 4219.87, 4268.20, 4218.77, 4268.04
03/31/14, 4185.63, 4212.97, 4180.54, 4198.99
03/28/14, 4163.18, 4203.49, 4144.69, 4155.76
03/27/14, 4169.35, 4186.13, 4131.81, 4151.23
03/26/14, 4254.98, 4263.07, 4173.58, 4173.58
03/25/14, 4252.65, 4274.32, 4203.65, 4234.27
03/24/14, 4289.49, 4289.48, 4190.61, 4226.39
03/21/14, 4339.90, 4344.39, 4268.34, 4276.79
03/20/14, 4297.99, 4329.61, 4287.41, 4319.29
03/19/14, 4331.46, 4334.30, 4283.53, 4307.60
03/18/14, 4286.22, 4334.66, 4284.11, 4333.31
03/17/14, 4274.22, 4301.28, 4273.01, 4279.95
03/14/14, 4250.45, 4272.34, 4241.94, 4245.40
03/13/14, 4338.26, 4339.90, 4242.94, 4260.42
03/12/14, 4288.60, 4323.33, 4270.22, 4323.33
03/11/14, 4342.93, 4354.43, 4295.47, 4307.19
03/10/14, 4332.62, 4339.93, 4307.84, 4334.45
03/07/14, 4370.98, 4371.39, 4319.15, 4336.22
03/06/14, 4368.81, 4371.71, 4341.00, 4352.13
03/05/14, 4352.76, 4362.50, 4344.15, 4357.97
03/04/14, 4327.85, 4357.21, 4327.53, 4351.97
03/03/14, 4261.42, 4284.15, 4239.65, 4277.30
02/28/14, 4323.52, 4342.59, 4275.61, 4308.12
02/27/14, 4291.47, 4322.46, 4284.78, 4318.93
02/26/14, 4300.45, 4316.82, 4278.53, 4292.06
02/25/14, 4298.48, 4307.51, 4275.80, 4287.59
02/24/14, 4273.32, 4311.13, 4272.11, 4292.97
02/21/14, 4282.17, 4284.85, 4261.63, 4263.41
02/20/14, 4241.46, 4272.34, 4226.75, 4267.55
02/19/14, 4260.74, 4274.28, 4232.38, 4237.95
02/18/14, 4253.71, 4277.33, 4243.56, 4272.78
02/14/14, 4237.00, 4250.91, 4225.75, 4244.03
02/13/14, 4171.58, 4240.67, 4170.47, 4240.67
02/12/14, 4196.85, 4212.61, 4190.39, 4201.29
02/11/14, 4154.65, 4198.52, 4153.10, 4191.04
02/10/14, 4125.12, 4148.30, 4122.61, 4148.17
02/07/14, 4081.82, 4126.51, 4069.93, 4125.86
02/06/14, 4022.66, 4064.06, 4022.17, 4057.12
02/05/14, 4015.50, 4026.28, 3968.19, 4011.55
02/04/14, 4019.44, 4044.20, 4004.58, 4031.52
02/03/14, 4105.06, 4113.55, 3989.95, 3996.96
01/31/14, 4068.63, 4124.93, 4067.61, 4103.88
01/30/14, 4098.81, 4135.84, 4094.17, 4123.13
01/29/14, 4060.61, 4091.27, 4044.76, 4051.43
01/28/14, 4067.86, 4099.81, 4067.69, 4097.96
01/27/14, 4132.22, 4136.46, 4052.63, 4083.61
01/24/14, 4194.97, 4197.93, 4128.17, 4128.17
01/23/14, 4224.36, 4224.44, 4192.28, 4218.87
01/22/14, 4234.58, 4246.56, 4225.52, 4243.00
01/21/14, 4222.98, 4227.93, 4193.17, 4225.76
01/17/14, 4207.82, 4217.24, 4187.31, 4197.58
01/16/14, 4209.59, 4219.28, 4204.16, 4218.69
01/15/14, 4196.53, 4218.80, 4195.98, 4214.88
01/14/14, 4129.60, 4183.84, 4125.81, 4183.02
01/13/14, 4167.41, 4179.47, 4097.99, 4113.30
01/10/14, 4168.94, 4174.68, 4142.22, 4174.66
01/09/14, 4179.04, 4182.74, 4142.70, 4156.19
01/08/14, 4154.28, 4171.75, 4145.00, 4165.61
01/07/14, 4128.57, 4158.18, 4126.48, 4153.18
01/06/14, 4137.03, 4139.78, 4103.75, 4113.68
01/03/14, 4148.56, 4152.96, 4124.96, 4131.91
01/02/14, 4160.03, 4160.96, 4131.79, 4143.07
12/31/13, 4161.51, 4177.73, 4160.77, 4176.59
12/30/13, 4153.58, 4158.73, 4142.18, 4154.20
12/27/13, 4173.36, 4175.36, 4153.64, 4156.59
12/26/13, 4164.21, 4169.97, 4158.59, 4167.18
12/24/13, 4150.64, 4155.62, 4147.15, 4155.42
12/23/13, 4136.14, 4149.31, 4127.72, 4148.90
12/20/13, 4064.89, 4111.93, 4064.73, 4104.74
12/19/13, 4059.34, 4063.70, 4045.41, 4058.13
12/18/13, 4024.67, 4070.38, 3979.59, 4070.06
12/17/13, 4028.88, 4034.69, 4011.58, 4023.68
12/16/13, 4019.37, 4043.00, 4019.14, 4029.52
12/13/13, 4015.53, 4017.45, 3992.29, 4000.98
12/12/13, 4004.75, 4013.54, 3993.57, 3998.40
12/11/13, 4061.67, 4065.08, 3998.92, 4003.81
12/10/13, 4061.17, 4074.01, 4056.49, 4060.49
12/09/13, 4073.75, 4081.78, 4063.49, 4068.75
12/06/13, 4069.86, 4069.86, 4042.35, 4062.52
12/05/13, 4037.99, 4043.71, 4025.26, 4033.16
12/04/13, 4020.33, 4051.73, 4004.76, 4038.00
12/03/13, 4038.99, 4050.08, 4022.12, 4037.20
12/02/13, 4065.66, 4068.49, 4040.88, 4045.26
11/29/13, 4057.16, 4069.70, 4055.45, 4059.89
11/27/13, 4026.92, 4045.81, 4023.65, 4044.75
11/26/13, 3996.70, 4026.99, 3989.49, 4017.75
11/25/13, 4004.37, 4007.09, 3987.16, 3994.57
11/22/13, 3977.31, 3991.66, 3973.00, 3991.65
11/21/13, 3938.11, 3970.91, 3936.82, 3969.15
11/20/13, 3940.98, 3952.08, 3911.61, 3921.27
11/19/13, 3945.97, 3960.44, 3923.47, 3931.55
11/18/13, 3990.06, 3994.97, 3942.85, 3949.07
11/15/13, 3978.27, 3985.97, 3969.22, 3985.97
11/14/13, 3956.47, 3975.89, 3949.01, 3972.74
11/13/13, 3899.38, 3965.58, 3899.31, 3965.58
11/12/13, 3907.82, 3922.27, 3902.67, 3919.92
11/11/13, 3913.64, 3925.34, 3904.72, 3919.79
11/08/13, 3871.24, 3919.23, 3869.12, 3919.23
11/07/13, 3935.81, 3938.33, 3855.07, 3857.33
11/06/13, 3952.18, 3955.97, 3920.91, 3931.95
11/05/13, 3925.06, 3947.27, 3909.63, 3939.86
11/04/13, 3932.60, 3937.50, 3919.46, 3936.59
11/01/13, 3932.45, 3938.48, 3904.20, 3922.04
10/31/13, 3924.34, 3945.04, 3909.26, 3919.71
10/30/13, 3962.40, 3966.71, 3919.13, 3930.62
10/29/13, 3954.34, 3957.12, 3934.94, 3952.34
10/28/13, 3942.56, 3947.58, 3927.09, 3940.13
10/25/13, 3955.98, 3961.10, 3927.50, 3943.36
10/24/13, 3911.61, 3932.60, 3907.54, 3928.96
10/23/13, 3907.30, 3911.64, 3887.66, 3907.07
10/22/13, 3935.54, 3947.67, 3904.06, 3929.57
10/21/13, 3922.65, 3931.45, 3909.91, 3920.05
10/18/13, 3893.36, 3914.93, 3882.06, 3914.28
10/17/13, 3822.85, 3863.49, 3821.43, 3863.15
10/16/13, 3815.00, 3840.48, 3814.15, 3839.43
10/15/13, 3810.72, 3824.44, 3789.68, 3794.01
10/14/13, 3767.49, 3816.41, 3766.28, 3815.27
10/11/13, 3753.22, 3794.37, 3751.38, 3791.87
10/10/13, 3721.58, 3764.72, 3721.11, 3760.75
10/09/13, 3701.62, 3702.15, 3650.03, 3677.78
10/08/13, 3772.22, 3772.49, 3694.15, 3694.83
10/07/13, 3776.64, 3800.08, 3769.75, 3770.38
10/04/13, 3774.72, 3812.86, 3773.40, 3807.75
10/03/13, 3809.90, 3816.96, 3753.17, 3774.34
10/02/13, 3793.11, 3819.28, 3788.45, 3815.02
10/01/13, 3774.18, 3817.98, 3774.18, 3817.98
09/30/13, 3737.60, 3780.97, 3734.74, 3771.48
09/27/13, 3767.90, 3788.35, 3762.67, 3781.59
09/26/13, 3774.95, 3795.72, 3772.80, 3787.43
09/25/13, 3772.59, 3782.92, 3754.94, 3761.10
09/24/13, 3771.60, 3789.85, 3753.04, 3768.25
09/23/13, 3786.84, 3787.14, 3745.54, 3765.29
09/20/13, 3796.28, 3798.76, 3774.12, 3774.73
09/19/13, 3794.70, 3798.15, 3781.59, 3789.38
09/18/13, 3751.29, 3790.70, 3737.69, 3783.64
09/17/13, 3725.31, 3747.08, 3724.26, 3745.70
09/16/13, 3755.00, 3756.24, 3712.47, 3717.85
09/13/13, 3723.27, 3724.73, 3701.88, 3722.18
09/12/13, 3724.53, 3731.84, 3713.08, 3715.97
09/11/13, 3710.79, 3726.59, 3704.22, 3725.01
09/10/13, 3724.67, 3729.38, 3716.44, 3729.02
09/09/13, 3675.12, 3708.42, 3675.12, 3706.18
09/06/13, 3672.82, 3677.07, 3618.77, 3660.01
09/05/13, 3652.44, 3665.01, 3651.17, 3658.78
09/04/13, 3619.06, 3651.78, 3612.22, 3649.04
09/03/13, 3622.64, 3637.06, 3593.62, 3612.61
08/30/13, 3621.59, 3621.78, 3581.05, 3589.87
08/29/13, 3587.07, 3635.84, 3587.07, 3620.30
08/28/13, 3579.11, 3607.36, 3578.80, 3593.35
08/27/13, 3616.06, 3629.95, 3573.57, 3578.52
08/26/13, 3661.81, 3684.22, 3652.26, 3657.57
08/23/13, 3659.21, 3660.66, 3643.86, 3657.79
08/22/13, 3614.14, 3639.21, 3613.93, 3638.71
08/21/13, 3603.68, 3630.23, 3589.02, 3599.79
08/20/13, 3596.77, 3625.26, 3593.15, 3613.59
08/19/13, 3601.88, 3623.48, 3589.03, 3589.09
08/16/13, 3603.78, 3621.46, 3598.65, 3602.78
08/15/13, 3625.36, 3626.77, 3600.96, 3606.12
08/14/13, 3683.97, 3686.55, 3668.74, 3669.27
08/13/13, 3675.37, 3691.06, 3648.82, 3684.44
08/12/13, 3645.78, 3673.51, 3645.39, 3669.95
08/09/13, 3664.27, 3677.83, 3649.69, 3660.11
08/08/13, 3672.21, 3675.71, 3649.64, 3669.12
08/07/13, 3658.53, 3663.20, 3633.59, 3654.01
08/06/13, 3685.39, 3690.32, 3654.67, 3665.77
08/05/13, 3682.67, 3694.19, 3681.34, 3692.95
08/02/13, 3671.11, 3689.59, 3663.88, 3689.59
08/01/13, 3654.18, 3678.50, 3653.74, 3675.74
07/31/13, 3627.66, 3649.35, 3624.77, 3626.37
07/30/13, 3612.36, 3629.12, 3606.33, 3616.47
07/29/13, 3604.29, 3618.86, 3592.80, 3599.14
07/26/13, 3584.85, 3613.33, 3581.26, 3613.16
07/25/13, 3589.46, 3606.19, 3579.20, 3605.19
07/24/13, 3605.26, 3606.28, 3573.53, 3579.60
07/23/13, 3606.70, 3606.70, 3576.96, 3579.27
07/22/13, 3599.87, 3601.92, 3587.46, 3600.39
07/19/13, 3581.90, 3589.05, 3578.57, 3587.61
07/18/13, 3610.03, 3624.54, 3607.09, 3611.28
07/17/13, 3608.13, 3615.79, 3600.69, 3610.00
07/16/13, 3611.00, 3611.35, 3589.65, 3598.50
07/15/13, 3601.09, 3609.59, 3591.54, 3607.49
07/12/13, 3579.58, 3600.08, 3576.57, 3600.08
07/11/13, 3557.79, 3579.29, 3552.52, 3578.30
07/10/13, 3502.11, 3522.99, 3502.00, 3520.76
07/09/13, 3501.25, 3508.81, 3484.79, 3504.26
07/08/13, 3493.81, 3495.51, 3475.39, 3484.83
07/05/13, 3468.48, 3479.46, 3441.78, 3479.38
07/03/13, 3420.27, 3455.42, 3417.88, 3443.67
07/02/13, 3430.69, 3453.29, 3415.23, 3433.40
07/01/13, 3430.48, 3454.43, 3430.31, 3434.49
06/28/13, 3389.30, 3422.20, 3382.75, 3403.25
06/27/13, 3395.79, 3412.79, 3395.41, 3401.86
06/26/13, 3375.70, 3383.70, 3365.48, 3376.22
06/25/13, 3350.59, 3358.31, 3327.69, 3347.89
06/24/13, 3326.37, 3344.66, 3294.95, 3320.76
06/21/13, 3367.81, 3377.30, 3326.86, 3357.25
06/20/13, 3405.14, 3412.94, 3355.93, 3364.63
06/19/13, 3483.59, 3485.45, 3443.20, 3443.20
06/18/13, 3456.29, 3488.31, 3456.09, 3482.18
06/17/13, 3449.97, 3468.56, 3436.34, 3452.13
06/14/13, 3442.31, 3448.40, 3419.32, 3423.56
06/13/13, 3398.54, 3451.03, 3387.61, 3445.37
06/12/13, 3458.14, 3459.18, 3395.91, 3400.43
06/11/13, 3436.62, 3466.57, 3426.57, 3436.95
06/10/13, 3475.68, 3484.81, 3465.54, 3473.77
06/07/13, 3437.84, 3471.73, 3429.43, 3469.22
06/06/13, 3404.41, 3424.05, 3378.24, 3424.05
06/05/13, 3432.85, 3446.15, 3397.91, 3401.48
06/04/13, 3467.02, 3482.75, 3430.02, 3445.26
06/03/13, 3460.76, 3465.84, 3419.39, 3465.37
05/31/13, 3478.22, 3500.67, 3455.84, 3455.91
05/30/13, 3473.21, 3503.82, 3473.04, 3491.30
05/29/13, 3471.67, 3479.53, 3450.40, 3467.52
05/28/13, 3497.90, 3514.80, 3475.39, 3488.89
05/24/13, 3438.28, 3459.47, 3429.31, 3459.14
05/23/13, 3426.07, 3467.13, 3422.51, 3459.42
05/22/13, 3503.48, 3532.04, 3446.96, 3463.30
05/21/13, 3495.46, 3512.15, 3486.88, 3502.12
05/20/13, 3490.46, 3509.41, 3488.13, 3496.43
05/17/13, 3483.41, 3499.20, 3473.04, 3498.97
05/16/13, 3473.16, 3485.95, 3462.24, 3465.24
05/15/13, 3455.67, 3475.48, 3452.31, 3471.62
05/14/13, 3439.72, 3468.67, 3439.72, 3462.61
05/13/13, 3429.53, 3447.10, 3426.67, 3438.79
05/10/13, 3414.84, 3436.60, 3411.59, 3436.58
05/09/13, 3408.94, 3428.54, 3403.43, 3409.17
05/08/13, 3394.89, 3413.27, 3389.80, 3413.27
05/07/13, 3398.84, 3402.24, 3381.04, 3396.63
05/06/13, 3382.33, 3396.21, 3381.44, 3392.97
05/03/13, 3371.41, 3388.12, 3370.30, 3378.63
05/02/13, 3306.15, 3344.90, 3305.81, 3340.62
05/01/13, 3325.35, 3330.02, 3296.51, 3299.13
04/30/13, 3308.05, 3328.79, 3298.58, 3328.79
04/29/13, 3290.31, 3315.34, 3289.42, 3307.02
04/26/13, 3284.07, 3287.48, 3268.03, 3279.26
04/25/13, 3279.82, 3301.28, 3279.29, 3289.99
04/24/13, 3262.21, 3277.12, 3255.44, 3269.65
04/23/13, 3252.80, 3275.89, 3241.52, 3269.33
04/22/13, 3217.40, 3241.16, 3198.74, 3233.55
04/19/13, 3169.32, 3210.03, 3168.33, 3206.06
04/18/13, 3212.24, 3212.97, 3154.96, 3166.36
04/17/13, 3236.25, 3236.98, 3186.08, 3204.67
04/16/13, 3239.05, 3265.84, 3231.45, 3264.63
04/15/13, 3277.58, 3283.40, 3213.46, 3216.49
04/12/13, 3292.39, 3296.50, 3271.02, 3294.95
04/11/13, 3289.59, 3306.95, 3287.74, 3300.16
04/10/13, 3246.06, 3299.16, 3245.80, 3297.25
04/09/13, 3229.81, 3249.95, 3215.02, 3237.86
04/08/13, 3207.15, 3222.26, 3195.57, 3222.25
04/05/13, 3174.00, 3206.21, 3168.88, 3203.86
04/04/13, 3219.11, 3226.24, 3206.02, 3224.98
04/03/13, 3257.38, 3260.15, 3210.39, 3218.60
04/02/13, 3252.55, 3267.93, 3245.41, 3254.86
04/01/13, 3268.63, 3270.23, 3230.57, 3239.17
03/28/13, 3257.32, 3270.30, 3253.21, 3267.52
03/27/13, 3230.76, 3258.26, 3227.02, 3256.52
03/26/13, 3249.95, 3252.93, 3239.92, 3252.48
03/25/13, 3255.85, 3263.63, 3222.48, 3235.30
03/22/13, 3235.30, 3247.94, 3230.86, 3245.00
03/21/13, 3228.17, 3237.57, 3215.69, 3222.60
03/20/13, 3251.91, 3257.99, 3240.90, 3254.19
03/19/13, 3246.70, 3252.60, 3205.42, 3229.10
03/18/13, 3215.71, 3249.37, 3211.10, 3237.59
03/15/13, 3260.46, 3260.62, 3242.65, 3249.07
03/14/13, 3253.00, 3258.93, 3250.24, 3258.93
03/13/13, 3243.04, 3251.45, 3230.62, 3245.12
03/12/13, 3244.85, 3249.78, 3229.92, 3242.32
03/11/13, 3237.74, 3252.87, 3233.67, 3252.87
03/08/13, 3245.85, 3248.70, 3227.89, 3244.37
03/07/13, 3224.50, 3235.10, 3221.47, 3232.09
03/06/13, 3233.31, 3233.44, 3217.67, 3222.37
03/05/13, 3200.38, 3227.31, 3200.27, 3224.13
03/04/13, 3159.46, 3182.27, 3154.79, 3182.03
03/01/13, 3143.54, 3171.50, 3129.40, 3169.74
02/28/13, 3161.43, 3182.60, 3159.72, 3160.19
02/27/13, 3129.72, 3177.80, 3127.27, 3162.26
02/26/13, 3126.23, 3135.57, 3105.36, 3129.65
02/25/13, 3180.59, 3186.25, 3116.25, 3116.25
02/22/13, 3149.09, 3161.82, 3139.55, 3161.82
02/21/13, 3154.88, 3155.19, 3118.62, 3131.49
02/20/13, 3211.99, 3213.25, 3163.95, 3164.41
02/19/13, 3197.46, 3213.60, 3194.92, 3213.59
02/15/13, 3202.84, 3206.21, 3184.03, 3192.03
02/14/13, 3182.74, 3202.33, 3182.39, 3198.66
02/13/13, 3195.34, 3205.52, 3187.06, 3196.88
02/12/13, 3190.73, 3196.92, 3184.84, 3186.49
02/11/13, 3192.53, 3194.01, 3182.19, 3192.00
02/08/13, 3178.06, 3196.89, 3177.18, 3193.87
02/07/13, 3167.44, 3170.42, 3135.98, 3165.13
02/06/13, 3159.38, 3174.82, 3157.35, 3168.48
02/05/13, 3140.90, 3178.52, 3136.82, 3171.58
02/04/13, 3161.72, 3169.63, 3130.57, 3131.17
02/01/13, 3162.94, 3183.14, 3154.91, 3179.10
01/31/13, 3140.67, 3154.18, 3136.82, 3142.13
01/30/13, 3157.43, 3164.06, 3135.83, 3142.31
01/29/13, 3149.62, 3156.94, 3133.11, 3153.66
01/28/13, 3152.17, 3161.83, 3144.89, 3154.30
01/25/13, 3140.65, 3156.20, 3135.86, 3149.71
01/24/13, 3125.67, 3153.56, 3124.45, 3130.38
01/23/13, 3155.82, 3161.06, 3149.74, 3153.67
01/22/13, 3135.63, 3143.18, 3121.54, 3143.18
01/18/13, 3127.91, 3134.73, 3119.20, 3134.71
01/17/13, 3130.49, 3144.05, 3125.79, 3136.00
01/16/13, 3110.72, 3124.65, 3106.79, 3117.54
01/15/13, 3101.06, 3112.29, 3093.32, 3110.78
01/14/13, 3113.65, 3123.48, 3104.08, 3117.50
01/11/13, 3122.12, 3126.59, 3114.10, 3125.63
01/10/13, 3125.64, 3127.72, 3098.47, 3121.76
01/09/13, 3099.65, 3111.22, 3096.34, 3105.81
01/08/13, 3098.46, 3103.39, 3076.60, 3091.81
01/07/13, 3089.17, 3102.35, 3083.88, 3098.81
01/04/13, 3100.88, 3108.44, 3090.81, 3101.66
01/03/13, 3108.49, 3118.18, 3092.28, 3100.57
01/02/13, 3091.33, 3112.65, 3083.49, 3112.26
